x,y,z
523197,8418275,174.891
523207,8418275,174.159
523217,8418275,174.42
523227,8418275,177.031
523237,8418275,181.853
522458,8418265,322.766
522468,8418265,321.453
522478,8418265,320.164
522488,8418265,318.961
522498,8418265,318.094
522508,8418265,317.813
522518,8418265,318.07
522528,8418265,318.836
522538,8418265,320.328
522548,8418265,322.117
522558,8418265,323.703
522568,8418265,324.938
522578,8418265,325.648
522588,8418265,325.289
522598,8418265,323.836
522608,8418265,321.414
522618,8418265,318.344
522628,8418265,315.008
522638,8418265,311.523
522648,8418265,308.047
522658,8418265,304.742
522668,8418265,301.523
522678,8418265,298.297
522688,8418265,295.008
522698,8418265,291.617
522708,8418265,287.969
522718,8418265,284.031
522728,8418265,279.75
522738,8418265,275.008
522747,8418265,269.828
522757,8418265,264.172
522767,8418265,257.984
522777,8418265,251.289
522787,8418265,244.539
522797,8418265,238.344
522807,8418265,233.234
522817,8418265,228.875
522827,8418265,224.805
522837,8418265,220.914
522847,8418265,217.055
522857,8418265,213
522867,8418265,208.742
522877,8418265,204.109
522887,8418265,198.461
522897,8418265,191.313
522907,8418265,183.391
522917,8418265,175.969
522927,8418265,170.164
522937,8418265,165.891
522947,8418265,163.102
522957,8418265,162.539
522967,8418265,163.75
522977,8418265,166.094
522987,8418265,169.5
522997,8418265,173.984
523007,8418265,179.281
523017,8418265,185.32
523027,8418265,192.141
523037,8418265,200.023
523047,8418265,209.023
523057,8418265,217.672
523067,8418265,223.898
523077,8418265,225.5
523087,8418265,223.852
523097,8418265,220.766
523107,8418265,216.641
523117,8418265,211.656
523127,8418265,206.758
523137,8418265,202.164
523147,8418265,197.898
523157,8418265,193.789
523167,8418265,189.734
523177,8418265,185.836
523187,8418265,182.422
523197,8418265,179.93
523207,8418265,178.414
523217,8418265,177.984
523227,8418265,179.273
523237,8418265,182.641
522458,8418255,325.987
522468,8418255,324.789
522478,8418255,323.575
522488,8418255,322.414
522498,8418255,321.577
522508,8418255,321.43
522518,8418255,321.796
522528,8418255,322.425
522538,8418255,323.813
522548,8418255,325.385
522558,8418255,326.547
522568,8418255,327.306
522578,8418255,327.584
522588,8418255,326.664
522598,8418255,324.738
522608,8418255,321.898
522618,8418255,318.438
522628,8418255,315.112
522638,8418255,311.836
522648,8418255,308.496
522658,8418255,305.703
522668,8418255,302.902
522678,8418255,300.04
522688,8418255,296.922
522698,8418255,293.591
522708,8418255,289.992
522718,8418255,286.155
522728,8418255,282.024
522738,8418255,277.453
522747,8418255,272.569
522757,8418255,267.273
522767,8418255,261.657
522777,8418255,255.836
522787,8418255,249.997
522797,8418255,244.548
522807,8418255,240.125
522817,8418255,236.194
522827,8418255,232.078
522837,8418255,228.043
522847,8418255,223.754
522857,8418255,218.875
522867,8418255,213.768
522877,8418255,208.031
522887,8418255,201.653
522897,8418255,193.68
522907,8418255,185.055
522917,8418255,177.342
522927,8418255,172.281
522937,8418255,168.815
522947,8418255,166.435
522957,8418255,166.563
522967,8418255,168.05
522977,8418255,170.555
522987,8418255,173.995
522997,8418255,178.564
523007,8418255,183.953
523017,8418255,190.091
523027,8418255,197.008
523037,8418255,204.963
523047,8418255,214.609
523057,8418255,223.972
523067,8418255,231.498
523077,8418255,233.82
523087,8418255,233.069
523097,8418255,230.742
523107,8418255,226.858
523117,8418255,221.035
523127,8418255,215.641
523137,8418255,210.477
523147,8418255,205.82
523157,8418255,201.246
523167,8418255,196.821
523177,8418255,192.57
523187,8418255,188.646
523197,8418255,185.805
523207,8418255,183.73
523217,8418255,182.434
523227,8418254,182.656
523237,8418254,184.71
522458,8418245,329.547
522468,8418245,328.32
522478,8418245,327.102
522488,8418245,325.961
522498,8418245,325.188
522508,8418245,325.031
522518,8418245,325.367
522528,8418245,326.031
522538,8418245,327.125
522548,8418245,328.297
522558,8418245,329.117
522568,8418245,329.453
522578,8418245,329.188
522588,8418245,327.961
522598,8418245,325.789
522608,8418245,322.836
522618,8418245,319.523
522628,8418245,316.297
522638,8418245,313.18
522648,8418245,310.219
522658,8418245,307.578
522668,8418245,304.992
522678,8418245,302.266
522688,8418245,299.234
522698,8418245,295.875
522708,8418245,292.258
522718,8418245,288.359
522728,8418245,284.203
522737,8418245,279.859
522747,8418245,275.367
522757,8418245,270.695
522767,8418245,265.875
522777,8418245,260.969
522787,8418245,256.078
522797,8418245,251.43
522807,8418245,247.234
522817,8418245,243.188
522827,8418245,238.922
522837,8418245,234.344
522847,8418245,229.32
522857,8418245,223.711
522867,8418245,217.516
522877,8418245,210.766
522887,8418245,203.383
522897,8418245,195.242
522907,8418245,186.953
522917,8418245,180.031
522927,8418245,175.602
522937,8418245,173.117
522947,8418245,171.797
522957,8418245,171.938
522967,8418244,173.367
522977,8418244,175.813
522987,8418244,179.352
522997,8418244,183.953
523007,8418244,189.367
523017,8418244,195.531
523027,8418244,202.484
523037,8418244,210.773
523047,8418244,220.531
523057,8418244,230.313
523067,8418244,238.039
523077,8418244,241.664
523087,8418244,241.969
523097,8418244,240.117
523107,8418244,236.195
523117,8418244,230.523
523127,8418244,224.758
523137,8418244,219.367
523147,8418244,214.406
523157,8418244,209.641
523167,8418244,204.906
523177,8418244,200.266
523187,8418244,196.063
523197,8418244,192.633
523207,8418244,189.969
523217,8418244,188.047
523227,8418244,187.344
523237,8418244,188.477
522458,8418235,333.321
522468,8418235,332
522478,8418235,330.757
522488,8418235,329.547
522498,8418235,328.719
522508,8418235,328.617
522518,8418235,328.956
522528,8418235,329.418
522538,8418235,330.297
522548,8418235,331.13
522558,8418235,331.547
522568,8418235,331.436
522578,8418235,330.803
522588,8418235,329.313
522598,8418235,327.085
522608,8418235,324.117
522618,8418235,320.995
522628,8418235,318.067
522638,8418235,315.141
522648,8418235,312.427
522658,8418235,309.891
522668,8418235,307.406
522678,8418235,304.715
522688,8418235,301.633
522698,8418235,298.193
522708,8418234,294.523
522718,8418234,290.546
522727,8418234,286.289
522737,8418234,282.188
522747,8418234,278.186
522757,8418234,274.273
522767,8418234,270.382
522777,8418234,266.383
522787,8418234,262.339
522797,8418234,258.248
522807,8418234,254.219
522817,8418234,249.934
522827,8418234,245.281
522837,8418234,240.024
522847,8418234,234.196
522857,8418234,227.734
522867,8418234,220.501
522877,8418234,212.789
522887,8418234,204.81
522897,8418234,197.07
522907,8418234,189.32
522917,8418234,183.23
522927,8418234,180.117
522937,8418234,179.018
522947,8418234,178.283
522957,8418234,178.375
522967,8418234,179.595
522977,8418234,181.766
522987,8418234,185.279
522997,8418234,190.142
523007,8418234,195.586
523017,8418234,201.821
523027,8418234,208.523
523037,8418234,216.582
523047,8418234,226.609
523057,8418234,236.777
523067,8418234,245.258
523077,8418234,249.273
523087,8418234,250.087
523097,8418234,248.977
523107,8418234,245.488
523117,8418234,239.409
523127,8418234,233.766
523137,8418234,228.411
523147,8418234,223.461
523157,8418234,218.704
523167,8418234,213.746
523177,8418234,208.695
523187,8418234,204.149
523197,8418234,200.281
523207,8418234,197.204
523217,8418234,194.659
523227,8418234,193.141
523237,8418234,193.441
522458,8418224,337.075
522468,8418224,335.664
522478,8418224,334.397
522488,8418224,333.188
522498,8418224,332.359
522508,8418224,332.273
522518,8418224,332.543
522528,8418224,332.888
522538,8418224,333.469
522548,8418224,333.92
522558,8418224,333.945
522568,8418224,333.45
522578,8418224,332.419
522588,8418224,330.758
522598,8418224,328.432
522608,8418224,325.609
522618,8418224,322.62
522628,8418224,319.907
522638,8418224,317.211
522648,8418224,314.691
522658,8418224,312.164
522668,8418224,309.726
522678,8418224,307.012
522688,8418224,303.773
522698,8418224,300.362
522708,8418224,296.516
522718,8418224,292.595
522727,8418224,288.294
522737,8418224,284.406
522747,8418224,280.979
522757,8418224,277.836
522767,8418224,274.854
522777,8418224,271.664
522787,8418224,268.407
522797,8418224,264.864
522807,8418224,260.742
522817,8418224,256.319
522827,8418224,251.07
522837,8418224,245.332
522847,8418224,238.656
522857,8418224,231.141
522867,8418224,223.274
522877,8418224,214.656
522887,8418224,206.382
522897,8418224,199.282
522907,8418224,192.883
522917,8418224,187.757
522927,8418224,186.172
522937,8418224,185.595
522947,8418224,185.524
522957,8418224,185.703
522967,8418224,186.342
522977,8418224,188.508
522987,8418224,191.802
522997,8418224,196.901
523007,8418224,202.68
523017,8418224,208.66
523027,8418224,215.453
523037,8418224,223.131
523047,8418224,233.25
523057,8418224,243.362
523067,8418224,252.028
523077,8418224,256.516
523087,8418224,258.005
523097,8418224,257.227
523107,8418224,254.216
523117,8418224,248.274
523127,8418224,242.727
523137,8418224,237.504
523147,8418224,232.703
523157,8418224,227.912
523167,8418224,222.823
523177,8418224,217.719
523187,8418224,212.748
523197,8418224,208.742
523207,8418224,205.028
523217,8418224,201.973
523227,8418224,200.047
523237,8418224,199.204
522458,8418214,340.719
522468,8418214,339.234
522478,8418214,337.945
522488,8418214,336.875
522498,8418214,336.188
522508,8418214,336.031
522518,8418214,336.18
522528,8418214,336.414
522538,8418214,336.656
522548,8418214,336.711
522558,8418214,336.391
522568,8418214,335.594
522578,8418214,334.289
522588,8418214,332.438
522598,8418214,330.078
522608,8418214,327.336
522618,8418214,324.492
522628,8418214,321.789
522638,8418214,319.188
522648,8418214,316.648
522658,8418214,314.094
522668,8418214,311.469
522678,8418214,308.602
522688,8418214,305.313
522698,8418214,301.734
522708,8418214,297.922
522717,8418214,293.953
522727,8418214,289.938
522737,8418214,286.438
522747,8418214,283.586
522757,8418214,281.234
522767,8418214,278.992
522777,8418214,276.477
522787,8418214,273.609
522797,8418214,270.297
522807,8418214,266.258
522817,8418214,261.477
522827,8418214,255.852
522837,8418214,249.336
522847,8418214,241.844
522857,8418214,233.742
522867,8418214,225.242
522877,8418214,216.578
522887,8418214,208.875
522897,8418214,203.102
522907,8418214,198.742
522917,8418214,195.891
522927,8418214,194.781
522937,8418214,194.563
522947,8418214,194.523
522957,8418214,194.344
522967,8418214,194.695
522977,8418214,196.523
522987,8418214,200.07
522997,8418214,205.352
523007,8418214,211.234
523017,8418214,217.344
523027,8418214,223.906
523037,8418214,231.563
523047,8418214,240.859
523057,8418214,250.391
523067,8418214,258.383
523077,8418214,263.141
523087,8418214,264.984
523097,8418214,264.469
523107,8418214,261.609
523117,8418214,256.656
523127,8418214,251.477
523137,8418214,246.609
523147,8418214,242.078
523157,8418214,237.5
523167,8418214,232.586
523177,8418214,227.539
523187,8418214,222.695
523197,8418214,218.461
523207,8418214,214.672
523217,8418214,211.352
523227,8418214,208.711
523237,8418214,207.148
522458,8418204,344.363
522468,8418204,342.836
522478,8418204,341.584
522488,8418204,340.609
522498,8418204,339.976
522508,8418204,339.836
522518,8418204,339.887
522528,8418204,339.895
522538,8418204,339.836
522548,8418204,339.54
522558,8418204,338.875
522568,8418204,337.809
522578,8418204,336.281
522588,8418204,334.297
522598,8418204,331.929
522608,8418204,329.18
522618,8418204,326.358
522628,8418204,323.704
522638,8418204,321.094
522648,8418204,318.466
522658,8418204,315.781
522668,8418204,312.921
522678,8418204,309.9
522688,8418204,306.477
522698,8418204,302.768
522707,8418204,299.031
522717,8418204,295.215
522727,8418204,291.357
522737,8418204,288.398
522747,8418204,286.098
522757,8418204,284.547
522767,8418204,283.017
522777,8418204,280.883
522787,8418204,278.183
522797,8418204,275.05
522807,8418204,270.969
522817,8418204,265.884
522827,8418204,259.938
522837,8418204,252.834
522847,8418204,244.513
522857,8418204,236.125
522867,8418204,227.575
522877,8418204,219.055
522887,8418204,212.032
522897,8418204,208.481
522907,8418204,206.32
522917,8418204,205.453
522927,8418204,204.977
522937,8418204,204.975
522947,8418204,204.813
522957,8418204,203.891
522967,8418204,203.702
522977,8418204,205.281
522987,8418204,208.867
522997,8418204,214.899
523007,8418203,220.805
523017,8418203,227.055
523027,8418203,233.148
523037,8418203,240.139
523047,8418203,248.789
523057,8418203,257.595
523067,8418203,265.139
523077,8418203,269.398
523087,8418203,271.138
523097,8418203,271.039
523107,8418203,268.789
523117,8418203,264.09
523127,8418203,259.719
523137,8418203,255.398
523147,8418203,251.398
523157,8418203,247.302
523167,8418203,242.647
523177,8418203,237.766
523187,8418203,233.08
523197,8418203,228.961
523207,8418203,225.313
523217,8418203,221.818
523227,8418203,218.5
523237,8418203,216.134
522458,8418194,348.133
522468,8418194,346.563
522478,8418194,345.352
522488,8418194,344.477
522498,8418194,343.922
522508,8418194,343.688
522518,8418194,343.586
522528,8418194,343.391
522538,8418194,343
522548,8418194,342.344
522558,8418194,341.367
522568,8418194,340.016
522578,8418194,338.266
522588,8418194,336.148
522598,8418194,333.727
522608,8418194,331.039
522618,8418194,328.297
522628,8418194,325.641
522638,8418194,322.992
522648,8418194,320.281
522658,8418194,317.414
522668,8418194,314.375
522678,8418194,311.117
522688,8418194,307.547
522698,8418194,303.82
522707,8418194,300.102
522717,8418194,296.492
522727,8418194,293.172
522737,8418194,290.656
522747,8418193,288.945
522757,8418193,287.891
522767,8418193,286.789
522777,8418193,284.977
522787,8418193,282.477
522797,8418193,279.305
522807,8418193,275.125
522817,8418193,269.914
522827,8418193,263.625
522837,8418193,256.125
522847,8418193,247.594
522857,8418193,238.984
522867,8418193,230.523
522877,8418193,222.75
522887,8418193,217.063
522897,8418193,214.883
522907,8418193,214.844
522917,8418193,215.445
522927,8418193,215.695
522937,8418193,215.516
522947,8418193,214.891
522957,8418193,213.719
522967,8418193,213.148
522977,8418193,214.508
522987,8418193,218.242
522997,8418193,224.164
